latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-29.189,152.806,334.3,3.1,1.7,2019-11-27,03:05,A,83,6.0NRT,294.9,128,D
-29.186,152.837,325.6,3.1,1.7,2019-11-27,03:05,A,48,6.0NRT,295.4,70.2,D
-29.243,152.281,322.7,3.4,1.7,2019-11-27,03:05,A,39,6.0NRT,294,78.3,D
-29.209,152.744,339.9,3.1,1.7,2019-11-27,03:05,A,88,6.0NRT,294,177.7,D
-29.192,153.328,329.1,2.8,1.6,2019-11-27,03:05,A,38,6.0NRT,293.7,81.9,D
-29.208,152.716,342.8,3.1,1.7,2019-11-27,03:05,A,90,6.0NRT,291.6,201,D
-29.684,152.585,326.1,3.2,1.7,2019-11-27,03:05,A,43,6.0NRT,295,84.4,D
-29.669,152.583,344.2,3.2,1.7,2019-11-27,03:05,A,92,6.0NRT,296.4,233.6,D
-29.671,152.553,323.5,3.2,1.7,2019-11-27,03:05,A,17,6.0NRT,293.2,74.2,D
-29.401,153.154,323.3,2.9,1.6,2019-11-27,03:05,A,59,6.0NRT,296.2,63.2,D
-29.386,153.153,327.9,2.9,1.6,2019-11-27,03:05,A,66,6.0NRT,294.7,85.3,D
-29.41,152.38,332.9,3.3,1.7,2019-11-27,03:05,A,50,6.0NRT,292.8,145.2,D
-29.387,153.148,326.4,2.9,1.6,2019-11-27,03:05,A,53,6.0NRT,294.8,75.3,D
-29.413,152.409,365.2,3.3,1.7,2019-11-27,03:05,A,100,6.0NRT,296.8,533.1,D
-29.416,152.375,322.6,3.3,1.7,2019-11-27,03:05,A,42,6.0NRT,292.1,83.8,D
-29.299,153.32,325.1,2.8,1.6,2019-11-27,03:05,A,18,6.0NRT,301.8,57.1,D
-29.306,152.828,322.3,3.1,1.7,2019-11-27,03:05,A,67,6.0NRT,294.5,60.7,D
-29.307,152.821,321,3.1,1.7,2019-11-27,03:05,A,64,6.0NRT,294.3,54.2,D
-29.193,153.333,331.3,2.8,1.6,2019-11-27,03:05,A,47,6.0NRT,293.8,91.9,D
-29.206,152.748,347.7,3.1,1.7,2019-11-27,03:05,A,93,6.0NRT,294.3,244.5,D
-34.011,149.57,343.9,3.4,1.7,2019-11-27,04:40,A,90,6.0NRT,301.1,246.7,D
-34.034,149.541,323.5,3.3,1.7,2019-11-27,04:40,A,63,6.0NRT,301.5,73.2,D
-34.026,149.575,342.6,3.4,1.7,2019-11-27,04:40,A,89,6.0NRT,302,233.2,D
-34.014,149.543,334.6,3.3,1.7,2019-11-27,04:40,A,82,6.0NRT,301.3,157.2,D
-34.006,149.576,331.5,3.4,1.7,2019-11-27,04:40,A,78,6.0NRT,299.5,138,D
-34.029,149.547,335.2,3.3,1.7,2019-11-27,04:40,A,82,6.0NRT,302.4,158.3,D
-34.021,149.581,339.9,3.4,1.7,2019-11-27,04:40,A,87,6.0NRT,301.7,207.5,D
-34.053,150.249,327.2,3.7,1.8,2019-11-27,04:40,A,72,6.0NRT,299.9,133.5,D
-34.06,150.258,327.6,3.7,1.8,2019-11-27,04:40,A,73,6.0NRT,298.3,135.9,D
-35.74,144.376,329.6,1.5,1.2,2019-11-27,04:40,A,72,6.0NRT,308.3,25.2,D
-35.39,149.555,321.6,3.1,1.7,2019-11-27,04:40,A,71,6.0NRT,294.1,75,D
-36.933,141.864,326.5,1.1,1,2019-11-27,04:40,A,69,6.0NRT,309.7,15.4,D
-35.404,149.561,333.2,3.1,1.7,2019-11-27,04:40,A,85,6.0NRT,292.9,142.5,D
-35.51,150.112,329.8,3.3,1.7,2019-11-27,04:40,A,50,6.0NRT,291.7,131.7,D
-35.504,150.115,330.7,3.3,1.7,2019-11-27,04:40,A,43,6.0NRT,292,137.2,D
-37.632,148.004,338.9,2.2,1.4,2019-11-27,04:40,A,90,6.0NRT,294.9,113.8,D
-37.627,148.029,324,2.2,1.4,2019-11-27,04:40,A,67,6.0NRT,291.9,55.1,D
-30.599,146.833,331,2.7,1.6,2019-11-27,04:40,A,62,6.0NRT,316.8,50.4,D
-34.019,149.536,328.8,3.3,1.7,2019-11-27,04:40,A,74,6.0NRT,301.3,107.4,D
-17.155,124.1,328,4.3,1.9,2019-11-27,04:45,A,70,6.0NRT,277.3,126,D
-17.138,124.099,328.3,4.3,1.9,2019-11-27,04:45,A,64,6.0NRT,275.4,126,D
-17.166,124.134,327.5,4.3,1.9,2019-11-27,04:45,A,77,6.0NRT,278.3,123.5,D
-17.17,124.094,337,4.3,1.9,2019-11-27,04:45,A,86,6.0NRT,280.4,232.6,D
-16.504,136.23,336.5,1.1,1,2019-11-27,04:45,A,36,6.0NRT,314.3,17.5,D
-17.153,124.092,327.9,4.3,1.9,2019-11-27,04:45,A,78,6.0NRT,277,132,D
-17.136,124.091,329.2,4.3,1.9,2019-11-27,04:45,A,75,6.0NRT,275.8,146.4,D
-15.735,129.701,349.9,1.6,1.2,2019-11-27,04:45,A,89,6.0NRT,303.8,90.1,D
-15.539,128.797,327.1,1.8,1.3,2019-11-27,04:45,A,72,6.0NRT,300.7,16.6,D
-15.527,128.795,326.7,1.8,1.3,2019-11-27,04:45,A,49,6.0NRT,301.5,15.3,D
-15.529,128.779,333.4,1.8,1.3,2019-11-27,04:45,A,80,6.0NRT,303.1,34.2,D
-15.513,128.81,331.5,1.8,1.3,2019-11-27,04:45,A,78,6.0NRT,302.2,30.8,D
-15.503,128.792,331.5,1.8,1.3,2019-11-27,04:45,A,78,6.0NRT,300.8,31.1,D
-15.492,128.791,331.4,1.8,1.3,2019-11-27,04:45,A,72,6.0NRT,300.7,31.2,D
-12.315,132.709,339.5,1,1,2019-11-27,04:45,A,84,6.0NRT,307.6,21.8,D
-12.25,134.699,331.6,1,1,2019-11-27,04:45,A,40,6.0NRT,309.3,9.2,D
-12.259,134.7,354.6,1,1,2019-11-27,04:45,A,96,6.0NRT,309,54.9,D
-12.268,134.702,346.7,1,1,2019-11-27,04:45,A,90,6.0NRT,307.1,37.9,D
-12.267,134.711,343.3,1,1,2019-11-27,04:45,A,87,6.0NRT,308.7,29.7,D
-11.549,142.558,319,3.5,1.8,2019-11-27,04:45,A,35,6.0NRT,299.4,41.8,D
-12.254,135.097,344.4,1.1,1,2019-11-27,04:45,A,0,6.0NRT,312.2,31.4,D
-12.253,135.107,347.3,1.1,1,2019-11-27,04:45,A,69,6.0NRT,311.5,37.5,D
-12.109,136.253,336.8,1.2,1.1,2019-11-27,04:45,A,59,6.0NRT,305.8,28.6,D
-12.173,136.51,330.2,1.2,1.1,2019-11-27,04:45,A,60,6.0NRT,308.2,13.5,D
-12.171,136.522,347,1.2,1.1,2019-11-27,04:45,A,90,6.0NRT,309.5,50.4,D
-12.268,136.822,357.7,1.3,1.1,2019-11-27,04:45,A,98,6.0NRT,307.1,90.5,D
-12.266,136.834,343.2,1.3,1.1,2019-11-27,04:45,A,88,6.0NRT,307.3,45.9,D
-13.114,131.112,330.9,1.2,1.1,2019-11-27,04:45,A,73,6.0NRT,304.7,16.9,D
-15.379,128.669,333.5,1.8,1.3,2019-11-27,04:45,A,70,6.0NRT,296.6,43.7,D
-14.104,135.723,339.1,1.1,1,2019-11-27,04:45,A,83,6.0NRT,311.7,18.5,D
-14.165,135.125,349,1,1,2019-11-27,04:45,A,92,6.0NRT,315.7,40,D
-14.167,135.115,349,1,1,2019-11-27,04:45,A,92,6.0NRT,312.6,40.1,D
-15.803,135.005,340,1,1,2019-11-27,04:45,A,65,6.0NRT,317.7,15.3,D
-16.502,136.24,340.2,1.1,1,2019-11-27,04:45,A,67,6.0NRT,314.6,20.7,D
-16.512,136.241,344.4,1.1,1,2019-11-27,04:45,A,82,6.0NRT,313.3,30.6,D
-16.51,136.251,343.1,1.1,1,2019-11-27,04:45,A,80,6.0NRT,314.3,26.4,D
-16.611,136.326,338.8,1.1,1,2019-11-27,04:45,A,22,6.0NRT,311.5,22.9,D
-15.393,144.043,320.5,3.8,1.8,2019-11-27,04:45,A,25,6.0NRT,294.6,38.8,D
-15.384,144.049,325.7,3.8,1.8,2019-11-27,04:45,A,65,6.0NRT,295.4,74.6,D
-16.755,137.391,339.4,1.2,1.1,2019-11-27,04:45,A,62,6.0NRT,308.9,31.1,D
-16.765,137.392,344,1.2,1.1,2019-11-27,04:45,A,86,6.0NRT,308.9,40.7,D
-16.763,137.404,351.4,1.2,1.1,2019-11-27,04:45,A,93,6.0NRT,308.2,60.6,D
-18.393,126.077,324.2,3.2,1.7,2019-11-27,04:45,A,24,6.0NRT,294.2,46.1,D
-16.267,137.042,349.5,1.2,1.1,2019-11-27,04:45,A,91,6.0NRT,306.5,51.1,D
-16.253,137.073,345.2,1.2,1.1,2019-11-27,04:45,A,87,6.0NRT,309.3,35.6,D
-16.254,137.062,346.2,1.2,1.1,2019-11-27,04:45,A,88,6.0NRT,310.8,38.1,D
-16.256,137.051,378.9,1.2,1.1,2019-11-27,04:45,A,100,6.0NRT,312.3,159.2,D
-16.258,137.041,348.4,1.2,1.1,2019-11-27,04:45,A,90,6.0NRT,309.3,46.1,D
-16.246,137.05,337,1.2,1.1,2019-11-27,04:45,A,74,6.0NRT,309.6,17.7,D
-15.938,135.339,339.6,1,1,2019-11-27,04:45,A,46,6.0NRT,315.6,18,D
-17.173,124.102,348.5,4.3,1.9,2019-11-27,04:45,A,94,6.0NRT,280.4,404.5,D
-13.21,135.806,338.9,1.1,1.1,2019-11-27,04:45,A,81,6.0NRT,306.6,23.2,D
-13.197,135.825,336.3,1.1,1.1,2019-11-27,04:45,A,34,6.0NRT,305.3,20.3,D
-13.199,135.815,336.7,1.1,1.1,2019-11-27,04:45,A,65,6.0NRT,308.1,19.1,D
-13.2,135.805,337,1.1,1.1,2019-11-27,04:45,A,76,6.0NRT,308.8,20.2,D
-13.187,135.761,354.8,1.1,1.1,2019-11-27,04:45,A,96,6.0NRT,308.4,60.4,D
-13.189,135.751,335.6,1.1,1,2019-11-27,04:45,A,71,6.0NRT,308.7,17.4,D
-13.175,135.78,338.5,1.1,1.1,2019-11-27,04:45,A,81,6.0NRT,307.6,23.1,D
-13.151,135.807,347.9,1.1,1.1,2019-11-27,04:45,A,91,6.0NRT,314,40.6,D
-11.541,142.551,317.9,3.5,1.8,2019-11-27,04:45,A,42,6.0NRT,297.9,37.4,D
-14.352,126.502,331,2.6,1.5,2019-11-27,04:45,A,52,6.0NRT,304,41.7,D
-14.336,126.524,331.9,2.6,1.5,2019-11-27,04:45,A,76,6.0NRT,305.2,38.6,D
-14.344,126.518,334.4,2.6,1.5,2019-11-27,04:45,A,86,6.0NRT,305,54.4,D
-14.347,126.494,330.4,2.6,1.5,2019-11-27,04:45,A,74,6.0NRT,304.2,40.8,D
-13.544,130.944,341,1.2,1.1,2019-11-27,04:45,A,87,6.0NRT,309.6,36.9,D
-13.534,130.943,351.5,1.2,1.1,2019-11-27,04:45,A,95,6.0NRT,307.7,64.9,D
-13.532,130.948,337.2,1.2,1.1,2019-11-27,04:45,A,53,6.0NRT,309.1,29,D
-13.534,130.937,333.8,1.2,1.1,2019-11-27,04:45,A,54,6.0NRT,305.2,23.7,D
-11.363,131.156,327.6,1.1,1.1,2019-11-27,04:45,A,46,6.0NRT,310,11.4,D
-11.362,131.166,350.3,1.1,1.1,2019-11-27,04:45,A,94,6.0NRT,310.6,56.8,D
-11.361,131.176,342.3,1.1,1.1,2019-11-27,04:45,A,88,6.0NRT,307.2,38.4,D
-11.373,131.157,329.3,1.1,1.1,2019-11-27,04:45,A,74,6.0NRT,310.7,14.6,D
-11.324,132.176,321.9,1,1,2019-11-27,04:45,A,74,6.0NRT,304.7,11.7,D
-11.703,135.154,320.5,1.1,1,2019-11-27,04:45,A,58,6.0NRT,307.1,13.5,D
-12.316,132.7,341.3,1,1,2019-11-27,04:45,A,86,6.0NRT,310,25.3,D
-16.266,137.053,391.8,1.2,1.1,2019-11-27,04:45,A,100,6.0NRT,311,236.9,D
-16.264,137.064,349.5,1.2,1.1,2019-11-27,04:45,A,91,6.0NRT,309,49.6,D
-16.262,137.075,384.6,1.2,1.1,2019-11-27,04:45,A,100,6.0NRT,308.5,192.2,D
-16.275,137.055,341,1.2,1.1,2019-11-27,04:45,A,81,6.0NRT,301.8,34.3,D
-16.274,137.066,341.9,1.2,1.1,2019-11-27,04:45,A,83,6.0NRT,306,36,D
-16.272,137.077,363.6,1.2,1.1,2019-11-27,04:45,A,100,6.0NRT,307.1,98.4,D
-16.283,137.067,342.4,1.2,1.1,2019-11-27,04:45,A,83,6.0NRT,303.4,39.6,D
-16.282,137.078,376.6,1.2,1.1,2019-11-27,04:45,A,100,6.0NRT,305.2,157.4,D
-16.426,136.201,365.4,1.1,1,2019-11-27,04:45,A,100,6.0NRT,315,88.8,D
-16.425,136.211,367.5,1.1,1,2019-11-27,04:45,A,100,6.0NRT,316.1,96,D
-16.423,136.221,354.3,1.1,1,2019-11-27,04:45,A,86,6.0NRT,306.7,56.2,D
-16.434,136.213,349.7,1.1,1,2019-11-27,04:45,A,81,6.0NRT,313.8,47.5,D
-16.475,136.297,347.2,1.1,1,2019-11-27,04:45,A,74,6.0NRT,314.8,36.1,D
-16.473,136.307,342.7,1.1,1,2019-11-27,04:45,A,38,6.0NRT,314.5,27.9,D
-15.007,128.631,343.2,1.8,1.3,2019-11-27,04:45,A,58,6.0NRT,299.3,96.3,D
-15.001,128.624,336.7,1.8,1.3,2019-11-27,04:45,A,52,6.0NRT,303.2,58,D
-14.125,135.024,341.4,1,1,2019-11-27,04:45,A,83,6.0NRT,313.7,22.9,D
-14.126,135.015,354.2,1,1,2019-11-27,04:45,A,96,6.0NRT,314.8,49,D
-14.989,128.622,333.6,1.8,1.3,2019-11-27,04:45,A,82,6.0NRT,302.4,43.5,D
-15.198,125.366,344.7,3.3,1.7,2019-11-27,04:45,A,91,6.0NRT,300.3,225,D
-15.083,126.313,337.7,2.8,1.6,2019-11-27,04:45,A,77,6.0NRT,301,111.3,D
-15.086,126.287,337,2.8,1.6,2019-11-27,04:45,A,76,6.0NRT,299.8,114,D
-13.678,136.897,313.2,1.2,1.1,2019-11-27,04:45,A,57,6.0NRT,301,9.6,D
-13.666,136.907,313.4,1.3,1.1,2019-11-27,04:45,A,29,6.0NRT,301,9.1,D
-15.198,125.389,328.1,3.2,1.7,2019-11-27,04:45,A,76,6.0NRT,299.2,82.6,D
-15.201,125.359,335.4,3.3,1.7,2019-11-27,04:45,A,84,6.0NRT,300,139.9,D
-15.08,126.305,341.8,2.8,1.6,2019-11-27,04:45,A,82,6.0NRT,301.7,141.5,D
-15.083,126.28,333.3,2.8,1.6,2019-11-27,04:45,A,66,6.0NRT,298.9,83.8,D
-13.639,136.95,318.3,1.3,1.1,2019-11-27,04:45,A,62,6.0NRT,303.3,15.4,D
-13.641,136.938,319.7,1.3,1.1,2019-11-27,04:45,A,72,6.0NRT,304.3,17.3,D
-14.98,126.692,341.9,2.6,1.5,2019-11-27,04:45,A,67,6.0NRT,284.3,153.8,D
-14.972,126.71,339.5,2.5,1.5,2019-11-27,04:45,A,0,6.0NRT,276.1,139.8,D
-14.974,126.687,332.5,2.6,1.5,2019-11-27,04:45,A,0,6.0NRT,280.7,93.3,D
-14.938,126.512,344.5,2.6,1.6,2019-11-27,04:45,A,91,6.0NRT,292.2,182.6,D
-14.66,128.017,332.6,2,1.4,2019-11-27,04:45,A,75,6.0NRT,296.1,58.6,D
-14.662,127.998,331.5,2,1.4,2019-11-27,04:45,A,69,6.0NRT,296.7,54.9,D
-14.777,126.33,334.7,2.7,1.6,2019-11-27,04:45,A,50,6.0NRT,307.5,67.2,D
-13.221,135.824,337.7,1.1,1.1,2019-11-27,04:45,A,80,6.0NRT,303.1,27.1,D
-13.211,135.823,359.8,1.1,1.1,2019-11-27,04:45,A,99,6.0NRT,305,80.1,D
-13.213,135.813,333.9,1.1,1.1,2019-11-27,04:45,A,62,6.0NRT,304.8,19.3,D
-20.803,120.031,357.9,3.3,1.7,2019-11-27,06:20,A,98,6.0NRT,312,358.6,D
-20.796,120.062,348.9,3.3,1.7,2019-11-27,06:20,A,87,6.0NRT,307.5,243.5,D
-20.818,120.034,341.7,3.3,1.7,2019-11-27,06:20,A,76,6.0NRT,309.8,165.9,D
-20.814,120.041,344.5,3.3,1.7,2019-11-27,06:20,A,85,6.0NRT,308.8,201.3,D
-21.416,120.809,332.2,3.6,1.8,2019-11-27,06:20,A,71,6.0NRT,308.3,74.3,D
-21.415,120.781,331.1,3.6,1.8,2019-11-27,06:20,A,61,6.0NRT,310.5,58.3,D
-21.431,120.784,332.3,3.6,1.8,2019-11-27,06:20,A,71,6.0NRT,309.8,74.4,D
-29.707,118.656,358.3,1.7,1.3,2019-11-27,06:20,A,95,6.0NRT,315,140.4,D
-29.75,118.6,343.3,1.7,1.3,2019-11-27,06:20,A,71,6.0NRT,318.2,59.7,D
-29.747,118.617,369.7,1.7,1.3,2019-11-27,06:20,A,100,6.0NRT,317.5,203.4,D
-29.784,118.484,359.1,1.6,1.3,2019-11-27,06:20,A,99,6.0NRT,320.1,119.8,D
-29.78,118.501,365.8,1.6,1.3,2019-11-27,06:20,A,100,6.0NRT,307.2,162.8,D
-29.792,118.504,363.4,1.6,1.3,2019-11-27,06:20,A,100,6.0NRT,321.7,150.3,D
-29.825,118.513,337.1,1.6,1.3,2019-11-27,06:20,A,47,6.0NRT,318.2,29.8,D
-29.837,118.515,334.8,1.6,1.3,2019-11-27,06:20,A,47,6.0NRT,321,24,D
-29.941,118.571,370.3,1.7,1.3,2019-11-27,06:20,A,100,6.0NRT,325.1,199.6,D
-29.938,118.588,417.1,1.7,1.3,2019-11-27,06:20,A,100,6.0NRT,330.4,736.3,D
-29.952,118.574,386,1.7,1.3,2019-11-27,06:20,A,100,6.0NRT,324.4,332.8,D
-29.949,118.591,397.2,1.7,1.3,2019-11-27,06:20,A,100,6.0NRT,318.9,457.7,D
-30.648,118.82,339,1.7,1.3,2019-11-27,06:20,A,78,6.0NRT,320.5,42.4,D
-30.656,118.84,340.8,1.7,1.3,2019-11-27,06:20,A,72,6.0NRT,317.9,46.9,D
-30.653,118.857,392.6,1.7,1.3,2019-11-27,06:20,A,100,6.0NRT,318.9,404.9,D
-30.682,118.828,356.3,1.7,1.3,2019-11-27,06:20,A,97,6.0NRT,314.6,117.7,D
-30.679,118.846,353.2,1.7,1.3,2019-11-27,06:20,A,94,6.0NRT,311.6,103.8,D
-30.82,122.929,332.8,3,1.7,2019-11-27,06:20,A,56,6.0NRT,318.7,54.7,D
-31.339,121.088,338.7,2.2,1.5,2019-11-27,06:20,A,78,6.0NRT,319.2,63.1,D
-31.334,121.111,334.8,2.3,1.5,2019-11-27,06:20,A,58,6.0NRT,312.9,44.6,D
-31.415,121.043,344.1,2.2,1.4,2019-11-27,06:20,A,86,6.0NRT,316.5,90.9,D
-30.954,123.971,332.3,3.5,1.8,2019-11-27,06:20,A,53,6.0NRT,317.4,62.2,D
-31.283,123.711,328.6,3.3,1.7,2019-11-27,06:20,A,38,6.0NRT,317.6,30.1,D
-34.195,115.912,315.8,1.1,1,2019-11-27,06:20,A,31,6.0NRT,291.4,10.6,D
-34.193,115.923,321.2,1.1,1,2019-11-27,06:20,A,64,6.0NRT,291.8,15.9,D
-34.204,115.914,323.9,1.1,1,2019-11-27,06:20,A,72,6.0NRT,292.5,19.2,D
-33.071,123.567,322.1,2.9,1.6,2019-11-27,06:20,A,60,6.0NRT,297.8,47.4,D
-33.086,123.572,338.7,2.9,1.6,2019-11-27,06:20,A,88,6.0NRT,302.4,148.4,D
-33.078,123.544,318.5,2.9,1.6,2019-11-27,06:20,A,29,6.0NRT,298.9,29,D
-33.071,123.575,324.4,2.9,1.6,2019-11-27,06:20,A,72,6.0NRT,298.6,59.9,D
-33.086,123.58,335.5,2.9,1.6,2019-11-27,06:20,A,85,6.0NRT,302,126.3,D
-30.37,150.87,318.3,1.3,1.1,2019-11-27,12:25,T,97,6.0NRT,289.1,27.2,N
-29.899,150.094,302.4,1.5,1.2,2019-11-27,12:25,T,49,6.0NRT,287.6,11.8,N
-30.646,152.388,303,1.1,1.1,2019-11-27,12:25,T,53,6.0NRT,287.5,7.7,N
-31.051,151.896,303.2,1.2,1.1,2019-11-27,12:25,T,54,6.0NRT,282.6,11.1,N
-31.102,151.896,313,1.2,1.1,2019-11-27,12:25,T,49,6.0NRT,287,16.3,N
-31.072,152.635,310.1,1.1,1.1,2019-11-27,12:25,T,51,6.0NRT,288.3,11.7,N
-31.083,152.625,318.6,1.1,1.1,2019-11-27,12:25,T,97,6.0NRT,288,20.5,N
-31.082,152.637,306,1.1,1.1,2019-11-27,12:25,T,14,6.0NRT,288.1,8.6,N
-31.079,152.66,304.9,1.1,1.1,2019-11-27,12:25,T,42,6.0NRT,288,8.4,N
-31.165,152.621,306.1,1.1,1.1,2019-11-27,12:25,T,21,6.0NRT,288.5,8,N
-31.176,152.61,305.7,1.1,1.1,2019-11-27,12:25,T,33,6.0NRT,288.4,8.2,N
-31.183,152.636,321.2,1.1,1.1,2019-11-27,12:25,T,24,6.0NRT,289.2,20.7,N
-31.181,152.648,331.2,1.1,1.1,2019-11-27,12:25,T,91,6.0NRT,290.1,35,N
-31.18,152.659,313.1,1.1,1.1,2019-11-27,12:25,T,31,6.0NRT,289.3,13.9,N
-31.191,152.649,309.8,1.1,1.1,2019-11-27,12:25,T,32,6.0NRT,289,11.4,N
-31.19,152.661,303.1,1.1,1.1,2019-11-27,12:25,T,26,6.0NRT,288.5,7.5,N
-31.194,152.656,314.2,1.1,1.1,2019-11-27,12:25,T,52,6.0NRT,289.2,14.5,N
-31.333,151.908,310.4,1.2,1.1,2019-11-27,12:25,T,80,6.0NRT,283.4,17,N
-31.39,152.202,302.3,1.2,1.1,2019-11-27,12:25,T,48,6.0NRT,286.2,8.7,N
-31.483,151.929,305.2,1.2,1.1,2019-11-27,12:25,T,63,6.0NRT,286.1,10.9,N
-31.716,149.993,301.3,1.6,1.2,2019-11-27,12:25,T,40,6.0NRT,287.5,11.9,N
-31.714,150.011,309.9,1.6,1.2,2019-11-27,12:25,T,79,6.0NRT,288,21.8,N
-31.534,152.276,303.2,1.2,1.1,2019-11-27,12:25,T,48,6.0NRT,286.9,8.2,N
-31.532,152.288,309,1.2,1.1,2019-11-27,12:25,T,76,6.0NRT,287.6,13.1,N
-31.657,152.503,324.6,1.1,1.1,2019-11-27,12:25,T,100,6.0NRT,288.4,29.7,N
-31.655,152.515,332,1.1,1.1,2019-11-27,12:25,T,100,6.0NRT,288.6,40.6,N
-31.983,151.358,304.7,1.3,1.1,2019-11-27,12:25,T,14,6.0NRT,286.7,10.5,N
-31.993,151.36,304.8,1.3,1.1,2019-11-27,12:25,T,53,6.0NRT,286.2,11.2,N
-32.32,150.082,317.1,1.6,1.2,2019-11-27,12:25,T,94,6.0NRT,292.3,31.1,N
-32.318,150.098,304.8,1.6,1.2,2019-11-27,12:25,T,62,6.0NRT,290.4,13,N
-32.891,150.924,305,1.4,1.2,2019-11-27,12:25,T,63,6.0NRT,286.6,13.6,N
-32.991,150.29,300.6,1.6,1.2,2019-11-27,12:25,T,31,6.0NRT,287.3,10.2,N
-32.941,151.214,315.3,1.4,1.2,2019-11-27,12:25,T,91,6.0NRT,287.4,24.6,N
-33.076,150.239,314.6,1.6,1.2,2019-11-27,12:25,T,90,6.0NRT,289.9,27.7,N
-33.204,150.862,301.6,1.5,1.2,2019-11-27,12:25,T,15,6.0NRT,287.5,8.8,N
-33.214,150.864,320.4,1.5,1.2,2019-11-27,12:25,T,81,6.0NRT,288.8,31,N
-33.213,150.88,324.2,1.4,1.2,2019-11-27,12:25,T,54,6.0NRT,289.4,35.2,N
-33.211,150.895,318.5,1.4,1.2,2019-11-27,12:25,T,46,6.0NRT,288.8,27.4,N
-33.225,150.866,317.7,1.5,1.2,2019-11-27,12:25,T,14,6.0NRT,288.5,22.6,N
-33.224,150.881,317.7,1.4,1.2,2019-11-27,12:25,T,16,6.0NRT,288.8,20.5,N
-33.222,150.897,317.9,1.4,1.2,2019-11-27,12:25,T,41,6.0NRT,288.9,25.1,N
-33.217,150.871,321.4,1.5,1.2,2019-11-27,12:25,T,58,6.0NRT,289,28.1,N
-33.215,150.886,324.6,1.4,1.2,2019-11-27,12:25,T,85,6.0NRT,289.5,33.5,N
-33.214,150.901,316.1,1.4,1.2,2019-11-27,12:25,T,26,6.0NRT,288.5,22.5,N
-33.229,150.857,315.5,1.5,1.2,2019-11-27,12:25,T,41,6.0NRT,288,22.8,N
-33.228,150.872,321,1.5,1.2,2019-11-27,12:25,T,79,6.0NRT,288.5,29.8,N
-33.226,150.888,320.6,1.4,1.2,2019-11-27,12:25,T,79,6.0NRT,288.9,28,N
-33.225,150.903,313.9,1.4,1.2,2019-11-27,12:25,T,74,6.0NRT,288.6,20.7,N
-33.24,150.858,303.5,1.5,1.2,2019-11-27,12:25,T,55,6.0NRT,287.4,10.9,N
-33.239,150.874,303.8,1.5,1.2,2019-11-27,12:25,T,38,6.0NRT,287.3,10.1,N
-33.237,150.89,314.1,1.4,1.2,2019-11-27,12:25,T,80,6.0NRT,288.3,20.8,N
-33.235,150.905,315.7,1.4,1.2,2019-11-27,12:25,T,92,6.0NRT,288.6,23.9,N
-33.318,150.875,300.1,1.5,1.2,2019-11-27,12:25,T,15,6.0NRT,287.1,8.8,N
-33.359,151.008,304.1,1.4,1.2,2019-11-27,12:25,T,58,6.0NRT,287.2,12,N
-34.013,149.565,307.4,1.8,1.3,2019-11-27,12:25,T,71,6.0NRT,281.9,25,N
-34.007,150.004,311.8,1.7,1.3,2019-11-27,12:25,T,83,6.0NRT,282.8,29.4,N
-34.048,150.268,305.3,1.6,1.3,2019-11-27,12:25,T,64,6.0NRT,284.3,17.1,N
-35.382,149.556,314.4,1.9,1.3,2019-11-27,12:25,T,59,6.0NRT,283.5,36.2,N
-35.396,149.537,325.8,1.9,1.3,2019-11-27,12:25,T,100,6.0NRT,284.7,64,N
-35.394,149.558,307.7,1.9,1.3,2019-11-27,12:25,T,49,6.0NRT,283.9,24.9,N
-35.393,149.576,301.5,1.9,1.3,2019-11-27,12:25,T,15,6.0NRT,281.2,16.4,N
-35.408,149.539,328.1,1.9,1.3,2019-11-27,12:25,T,100,6.0NRT,284.3,69.4,N
-35.407,149.559,356.3,1.9,1.3,2019-11-27,12:25,T,100,6.0NRT,289.4,195.3,N
-35.474,150.07,333.4,1.7,1.3,2019-11-27,12:25,T,100,6.0NRT,284.3,78.9,N
-35.472,150.089,314.9,1.7,1.3,2019-11-27,12:25,T,87,6.0NRT,283.4,33.2,N
-35.486,150.071,323.8,1.7,1.3,2019-11-27,12:25,T,95,6.0NRT,284.3,50.2,N
-35.469,150.075,335.3,1.7,1.3,2019-11-27,12:25,T,100,6.0NRT,284,82.6,N
-35.501,150.118,320.1,1.7,1.3,2019-11-27,12:25,T,58,6.0NRT,285.9,38.5,N
-35.497,150.156,306.9,1.7,1.3,2019-11-27,12:25,T,19,6.0NRT,285.2,17.7,N
-35.517,150.063,316.4,1.7,1.3,2019-11-27,12:25,T,25,6.0NRT,282.7,33.2,N
-35.516,150.082,340.1,1.7,1.3,2019-11-27,12:25,T,100,6.0NRT,285.2,96.8,N
-35.527,150.085,302.5,1.7,1.3,2019-11-27,12:25,T,4,6.0NRT,282.8,14,N
-35.526,150.103,304.7,1.7,1.3,2019-11-27,12:25,T,12,6.0NRT,283.8,15.7,N
-37.624,148.008,303.6,2.5,1.5,2019-11-27,12:25,T,44,6.0NRT,282.2,29.8,N
-37.652,148.011,300.6,2.5,1.5,2019-11-27,12:25,T,8,6.0NRT,281.6,21.8,N
-30.158,150.852,301.7,1.3,1.1,2019-11-27,12:25,T,44,6.0NRT,288.8,8.5,N
